id,genres,release_date
545890.0,"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-03
615930.0,"['Adventure', 'Casual']",2017-03-31
600650.0,,2016-05-17
608390.0,"['Action', 'Adventure', 'Casual', 'Indie']",2017-04-01
619190.0,"['Indie', 'RPG', 'Strategy']",2017-04-03
492822.0,"['Action', 'Indie']",2016-05-17
492821.0,"['Action', 'Indie']",2016-05-17
519110.0,"['Adventure', 'Casual']",2017-03-31
587570.0,"['Adventure', 'Free to Play']",2016-11-10
492820.0,"['Action', 'Indie']",2016-05-17
598590.0,"['Action', 'Adventure', 'Indie']",2017-03-31
605930.0,"['Adventure', 'Free to Play']",2017-03-31
539010.0,,2016-05-17
580510.0,"['Action', 'Adventure', 'Indie', 'Early Access']",2017-03-31
616380.0,,2017-03-28
595780.0,"['Action', 'Adventure', 'Indie', 'RPG']",2017-02-20
586210.0,,2016-05-17
603080.0,"['Indie', 'RPG']",2017-03-31
521840.0,"['Indie', 'Simulation']",2017-03-31
613120.0,['Strategy'],2017-03-31
612590.0,,2016-05-17
568180.0,"['Action', 'Adventure', 'Indie']",2017-03-31
605610.0,"['Adventure', 'Casual', 'Free to Play']",2017-03-31
498390.0,"['Adventure', 'Indie', 'Strategy', 'Early Access']",2017-03-31
612210.0,"['Indie', 'Simulation']",2017-03-31
609830.0,"['Indie', 'Sports']",2017-03-31
601240.0,"['Casual', 'Indie']",2017-03-31
420910.0,"['Indie', 'Simulation', 'Strategy']",2017-03-31
613350.0,"['Adventure', 'Casual']",2017-03-31
493220.0,"['Indie', 'Simulation', 'Strategy']",2017-03-31
608800.0,"['Action', 'Adventure', 'Indie', 'Simulation']",2017-03-31
522080.0,"['Action', 'Adventure', 'Indie']",2017-03-31
593271.0,"['Action', 'Adventure']",2017-03-31
547150.0,"['Adventure', 'Indie']",2017-03-31
464830.0,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-03-30
589890.0,,1988-09-23
580560.0,"['Action', 'Adventure', 'Indie']",2017-03-30
574140.0,,2016-05-17
600860.0,,2017-03-30
610610.0,"['Casual', 'Indie']",2017-03-30
604640.0,"['Action', 'Casual', 'Indie']",2017-01-01
589080.0,,2016-05-17
531750.0,"['Adventure', 'Casual', 'Indie', 'RPG']",2017-03-30
600850.0,,2017-03-30
600840.0,,2017-03-30
600870.0,,2017-03-30
582071.0,"['Casual', 'Indie', 'Simulation']",2017-03-30
600880.0,,2017-03-30
600890.0,,2017-03-30
600900.0,,2017-03-30
581490.0,,2006-10-31
600910.0,,2017-03-30
613660.0,,2017-03-30
600920.0,,2017-03-30
600930.0,,2017-03-30
612170.0,"['Adventure', 'Indie']",2017-03-30
600940.0,,2017-03-30
600950.0,,2017-03-30
600960.0,,2017-03-30
440200.0,,2017-03-30
609760.0,"['Adventure', 'Indie', 'RPG']",2017-03-30
600970.0,,2017-03-30
574677.0,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2017-03-30
574676.0,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2017-03-30
494170.0,"['Adventure', 'Casual', 'Indie']",2017-03-30
572800.0,,2017-03-30
612790.0,,2016-05-17
615410.0,,2017-03-28
614360.0,,2014-08-19
602880.0,"['Action', 'Adventure', 'Indie']",2017-03-28
575710.0,"['Adventure', 'Indie']",2017-03-28
602280.0,['Adventure'],2017-03-28
613610.0,"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-28
390620.0,"['Adventure', 'Casual', 'Indie']",2017-03-28
529140.0,"['Action', 'Indie', 'Sports', 'Early Access']",2017-03-28
560080.0,"['Action', 'Adventure', 'Indie', 'Early Access']",2017-03-29
590174.0,"['Casual', 'Simulation']",2017-03-28
590176.0,"['Casual', 'Simulation']",2017-03-28
590178.0,"['Casual', 'Simulation']",2017-03-28
590177.0,"['Casual', 'Simulation']",2017-03-28
590180.0,"['Casual', 'Simulation']",2017-03-28
590179.0,"['Casual', 'Simulation']",2017-03-28
590181.0,"['Casual', 'Simulation']",2017-03-28
590182.0,"['Casual', 'Simulation']",2017-03-28
590183.0,"['Casual', 'Simulation']",2017-03-28
615200.0,"['Action', 'Indie', 'Sports']",2017-03-28
312520.0,"['Action', 'Adventure', 'Indie']",2017-03-28
562800.0,"['Indie', 'Simulation', 'Early Access']",2017-03-28
588430.0,"['Free to Play', 'RPG', 'Simulation']",2017-03-29
569200.0,"['Action', 'RPG', 'Simulation']",1989-01-01
607770.0,,2016-05-17
613680.0,"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-29
607380.0,['Utilities'],2017-03-29
615720.0,,2011-09-26
616130.0,,2017-03-29
610110.0,"['Adventure', 'Casual']",2017-03-29
616350.0,"['Action', 'Adventure', 'Indie', 'Simulation']",2017-03-29
614900.0,"['Action', 'Casual', 'Indie']",2017-03-29
609200.0,"['Adventure', 'Indie', 'RPG']",2017-03-29
616550.0,['Strategy'],2017-03-29
548130.0,['Action'],2017-03-29
438330.0,"['Adventure', 'Indie', 'Strategy']",2016-05-17
602450.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",2017-03-29
585500.0,,2016-05-17
583360.0,,2016-08-05
577210.0,,2016-05-17
613690.0,"['Indie', 'RPG', 'Strategy']",2017-03-28
606030.0,['Action'],2017-03-29
613950.0,"['Indie', 'RPG', 'Strategy']",2017-03-28
614190.0,"['Indie', 'RPG', 'Strategy']",2017-03-28
530510.0,['Indie'],2017-03-28
614720.0,"['Indie', 'RPG', 'Strategy']",2017-03-28
615520.0,"['Indie', 'RPG', 'Strategy']",2017-03-28
614520.0,,1992-01-01
605510.0,"['Casual', 'Indie']",2017-03-28
590170.0,"['Casual', 'Simulation']",2017-03-28
590175.0,"['Casual', 'Simulation']",2017-03-28
608460.0,,2015-08-07
590171.0,"['Casual', 'Simulation']",2017-03-28
590172.0,"['Casual', 'Simulation']",2017-03-28
590173.0,"['Casual', 'Simulation']",2017-03-28
548821.0,,2017-03-27
600120.0,"['Casual', 'Free to Play', 'RPG', 'Early Access']",2017-03-17
562870.0,"['Action', 'Casual', 'Indie']",2017-03-27
563100.0,"['Action', 'Casual', 'Indie']",2017-03-27
563101.0,"['Action', 'Casual', 'Indie']",2017-03-27
563103.0,"['Action', 'Casual', 'Indie']",2017-03-27
589680.0,,2016-05-17
563104.0,"['Action', 'Casual', 'Indie']",2017-03-27
581220.0,"['Strategy', 'Early Access']",2017-03-24
365360.0,"['Indie', 'RPG', 'Strategy']",2017-03-24
404590.0,"['Action', 'RPG']",2017-03-24
595980.0,"['Casual', 'Indie']",2017-03-24
365380.0,"['Indie', 'RPG', 'Strategy']",2017-03-24
607780.0,"['Indie', 'RPG']",2017-03-24
613240.0,"['Action', 'Adventure', 'RPG']",1995-11-08
578900.0,"['Adventure', 'Casual', 'Indie']",2017-03-24
468737.0,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-03-24
602180.0,"['Casual', 'Simulation', 'Strategy', 'Early Access']",2017-03-24
611090.0,,2016-05-17
506971.0,['Action'],2017-03-27
492290.0,"['Action', 'Indie', 'RPG', 'Strategy']",2017-03-28
612810.0,"['Action', 'Adventure', 'Casual', 'RPG']",2017-03-27
610070.0,"['Action', 'Adventure', 'Indie']",2017-03-27
591380.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",2017-03-27
598020.0,"['Action', 'Adventure']",2017-03-27
599460.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2017-02-26
607360.0,,2016-05-17
366870.0,,2016-05-17
543010.0,['Sports'],2017-03-28
569686.0,['Action'],2017-03-28
569685.0,['Action'],2017-03-28
569687.0,['Action'],2017-03-28
601190.0,"['Action', 'Adventure']",2017-03-28
574220.0,,2016-05-17
613550.0,,2016-05-17
544330.0,"['Adventure', 'Casual', 'Indie']",2017-03-28
589420.0,"['Action', 'Casual', 'Indie', 'Simulation']",2017-03-24
606970.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",2017-03-24
461340.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-03-24
603260.0,"['Action', 'Casual', 'Indie', 'Simulation', 'Sports']",2017-03-24
598470.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2017-03-24
465650.0,"['Indie', 'Simulation', 'Sports', 'Strategy']",2017-03-24
586890.0,,2016-05-17
575670.0,"['Indie', 'RPG', 'Strategy']",2017-03-24
592310.0,,2016-05-17
595970.0,"['Simulation', 'Sports', 'Strategy']",2017-03-24
507300.0,"['Simulation', 'Sports', 'Strategy']",2017-03-24
582230.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2017-03-24
614080.0,"['Action', 'Adventure', 'Indie']",2017-03-24
590570.0,"['Action', 'Adventure', 'Casual']",2017-03-24
572630.0,,2016-05-17
600600.0,"['Casual', 'Simulation']",2017-03-22
604530.0,,2016-05-17
610970.0,['Simulation'],2017-03-22
599540.0,['Simulation'],2017-03-22
571890.0,,2016-05-17
569700.0,['Simulation'],2017-03-23
593330.0,"['Adventure', 'Indie']",2017-03-23
522230.0,"['Casual', 'Free to Play', 'Sports']",2017-03-23
605530.0,"['Action', 'Adventure', 'Indie']",2017-03-23
580710.0,"['Indie', 'Strategy']",2017-03-23
605050.0,"['Action', 'Indie']",2017-03-23
457380.0,,2016-05-17
580010.0,"['Adventure', 'Casual']",2017-03-23
612900.0,"['Action', 'RPG']",2017-03-23
606010.0,,2016-05-17
415620.0,"['Adventure', 'Indie', 'RPG', 'Simulation']",2016-05-17
569681.0,['Action'],2017-03-21
569684.0,['Action'],2017-03-21
509744.0,"['Casual', 'Simulation']",2017-03-21
509749.0,"['Casual', 'Simulation']",2017-03-21
509745.0,"['Casual', 'Simulation']",2017-03-21
509747.0,"['Casual', 'Simulation']",2017-03-21
509746.0,"['Casual', 'Simulation']",2017-03-21
509748.0,"['Casual', 'Simulation']",2017-03-21
603510.0,['Action'],2017-03-21
610490.0,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2017-03-21
548220.0,"['Action', 'Indie']",2017-03-21
602120.0,"['Action', 'Indie']",2017-03-21
521740.0,['Strategy'],2017-03-21
606360.0,,2016-05-17
545010.0,['Strategy'],2017-03-21
562730.0,"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",2017-03-21
521730.0,['Strategy'],2017-03-21
608680.0,"['Design &amp; Illustration', 'Web Publishing']",2017-03-21
514460.0,"['Action', 'Indie', 'Racing']",2017-03-22
607860.0,,2016-05-17
604140.0,"['Adventure', 'Casual', 'Indie']",2017-03-22
602472.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",2017-03-22
602470.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",2017-03-22
599900.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-03-22
602471.0,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",2017-03-22
563850.0,"['Simulation', 'Strategy']",2017-03-22
609400.0,,2016-05-17
590420.0,"['Action', 'Adventure', 'Casual', 'Indie']",2017-03-22
595020.0,"['Action', 'Adventure', 'Indie']",2017-03-22
497710.0,"['Action', 'Adventure', 'Indie']",2017-03-22
564330.0,,2016-05-17
606320.0,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017-03-22
606321.0,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2017-03-22
591497.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-03-21
578920.0,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017-03-21
596880.0,['Video Production'],2017-03-21
611320.0,"['Casual', 'Indie', 'Strategy']",2017-03-27
514290.0,"['Indie', 'Simulation', 'Strategy']",2017-03-20
610820.0,"['Casual', 'Indie']",2017-03-20
597090.0,['Indie'],2017-03-20
502730.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2017-03-20
594750.0,['Indie'],2017-03-20
606850.0,,2016-05-17
449510.0,"['Adventure', 'Indie']",2017-03-20
594270.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2017-03-20
607260.0,,2016-05-17
585730.0,"['Adventure', 'Indie']",2017-03-20
581340.0,"['Adventure', 'RPG', 'Strategy']",2017-03-20
610150.0,"['Indie', 'RPG', 'Strategy']",2017-03-20
583850.0,['Design &amp; Illustration'],2017-03-20
609700.0,"['Indie', 'RPG', 'Strategy']",2017-03-20
610420.0,"['Indie', 'RPG', 'Strategy']",2017-03-20
611250.0,"['Indie', 'RPG', 'Strategy']",2017-03-20
612500.0,"['Indie', 'RPG', 'Strategy']",2017-03-20
608150.0,"['Indie', 'RPG', 'Strategy']",2017-03-20
603170.0,"['Indie', 'RPG', 'Strategy']",2017-03-20
584270.0,"['Indie', 'RPG', 'Strategy']",2017-03-20
602950.0,"['Indie', 'RPG', 'Strategy']",2017-03-20
601850.0,"['Action', 'Indie']",2017-03-20
546070.0,"['Casual', 'Indie', 'Simulation']",2017-01-10
540480.0,,2012-08-11
603490.0,,2016-05-17
607680.0,['Casual'],2017-03-15
583010.0,['Utilities'],2009-10-01
605520.0,"['Action', 'Indie', 'Sports']",2017-03-19
443890.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-03-17
596570.0,"['Action', 'Adventure', 'Casual', 'RPG']",2017-03-18
595990.0,,2016-05-17
575940.0,"['Indie', 'RPG']",2017-03-17
603790.0,"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-17
568040.0,"['Action', 'Indie']",2017-03-17
577030.0,"['Indie', 'RPG']",2017-03-17
575630.0,"['Casual', 'Indie']",2017-03-17
585260.0,,2017-03-17
567250.0,"['Action', 'Casual', 'Indie']",2017-04-01
596890.0,"['Adventure', 'Indie', 'RPG']",2014-07-11
576380.0,"['Casual', 'Indie', 'Strategy']",2017-03-17
596910.0,"['Adventure', 'Indie', 'RPG']",2013-02-27
593970.0,,2016-05-17
365160.0,"['Adventure', 'Indie']",2017-03-17
596540.0,"['Adventure', 'Indie', 'RPG']",2017-03-17
608000.0,,2016-05-17
498320.0,"['Casual', 'Indie']",2017-03-17
566570.0,,2016-05-17
610100.0,"['Action', 'Indie']",2016-03-16
550990.0,"['Adventure', 'Casual', 'Indie']",2017-03-17
582890.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",2017-03-17
524220.0,"['Action', 'RPG']",2017-03-17
608420.0,"['Casual', 'Indie']",2017-03-17
425460.0,"['Adventure', 'RPG', 'Strategy']",2017-03-17
492150.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-03-17
583270.0,['Indie'],2017-03-16
565490.0,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2017-03-16
608560.0,"['Action', 'Adventure', 'Indie']",2017-03-16
599180.0,,2016-05-17
592120.0,['Indie'],2017-03-16
555260.0,"['Action', 'Adventure', 'Indie']",2017-03-15
555280.0,"['Action', 'Casual', 'Indie']",2017-03-16
568470.0,,2016-05-17
608650.0,"['Adventure', 'Indie']",2017-03-15
567080.0,"['Indie', 'RPG', 'Strategy', 'Early Access']",2017-03-16
515260.0,"['Casual', 'Simulation']",2017-03-16
317370.0,"['Indie', 'RPG']",2017-03-16
578850.0,"['Action', 'Indie']",2017-03-16
477020.0,"['Adventure', 'Indie']",2017-03-16
556212.0,['Simulation'],2017-03-16
556213.0,['Simulation'],2017-03-16
592460.0,"['Action', 'Adventure']",2017-03-16
597170.0,"['Action', 'Indie', 'Early Access']",2017-03-16
500790.0,"['Action', 'Indie']",2017-03-16
486690.0,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2017-03-16
608730.0,"['Adventure', 'Free to Play']",2018-03-14
608020.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
608840.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
608600.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
604840.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
607550.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
607500.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
607510.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
609370.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
608210.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
609430.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
608140.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
608220.0,"['Indie', 'RPG', 'Strategy']",2017-03-15
562640.0,"['Adventure', 'Casual', 'Indie', 'RPG']",2017-03-15
605790.0,"['Adventure', 'Casual']",2017-03-15
494240.0,"['Action', 'Indie']",2016-05-17
509560.0,"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",2017-03-15
580990.0,"['Action', 'Adventure', 'Indie']",2017-03-15
444290.0,"['Action', 'Casual']",2017-03-15
496520.0,"['Indie', 'Early Access']",2017-03-15
532290.0,"['Adventure', 'Indie']",2016-10-25
576640.0,,2016-05-17
598620.0,"['Casual', 'Indie']",2017-03-15
601930.0,"['Action', 'Adventure', 'Casual', 'Indie']",2017-03-15
555700.0,"['Action', 'Adventure', 'Indie']",2017-03-15
589170.0,,2016-05-17
603930.0,"['Action', 'Indie']",2016-05-17
597270.0,['Strategy'],2017-03-15
609240.0,"['Adventure', 'Indie']",2017-03-15
539340.0,"['Adventure', 'Indie']",2017-03-15
604580.0,['Adventure'],2017-03-15
593052.0,['Action'],2017-03-14
570363.0,"['Casual', 'Indie']",2017-03-14
549680.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",2017-03-14
509743.0,"['Casual', 'Simulation']",2017-03-14
509742.0,"['Casual', 'Simulation']",2017-03-14
509741.0,"['Casual', 'Simulation']",2017-03-14
509740.0,"['Casual', 'Simulation']",2017-03-14
597970.0,"['Indie', 'Strategy']",2017-03-14
605650.0,"['Adventure', 'Free to Play', 'RPG', 'Strategy']",2017-03-14
416530.0,"['Action', 'Indie', 'Racing']",2017-03-14
360970.0,,2016-05-17
586010.0,['Strategy'],2017-03-14
415300.0,['Strategy'],2017-03-14
604780.0,"['Casual', 'Indie']",2017-03-14
606860.0,"['Adventure', 'Casual', 'Indie']",2017-03-14
304690.0,"['Free to Play', 'Indie', 'Massively Multiplayer']",2016-05-17
355280.0,"['Casual', 'Indie']",2014-05-18
608450.0,,2014-07-12
606060.0,"['Action', 'Adventure', 'RPG']",2017-03-14
413040.0,"['Action', 'Adventure']",2017-03-14
594550.0,"['Action', 'Simulation', 'Strategy']",2017-03-14
601490.0,,2016-05-17
569810.0,"['Adventure', 'Indie']",2017-03-14
414760.0,"['Casual', 'Indie', 'Racing', 'Simulation']",2017-03-14
563390.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017-03-14
595160.0,"['Adventure', 'Casual']",2017-03-14
604900.0,"['Action', 'Casual', 'Indie']",2017-03-11
602890.0,"['Indie', 'Simulation']",2017-03-11
566350.0,,2016-05-17
578710.0,,2015-11-24
589110.0,,2016-05-17
600550.0,"['Action', 'Adventure', 'Casual', 'Indie']",2017-03-13
574280.0,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-03-10
448850.0,,2016-05-17
563270.0,"['Adventure', 'RPG']",2017-03-24
501600.0,['Photo Editing'],2017-03-13
584170.0,,2016-05-17
552080.0,,2016-05-17
590440.0,,2016-05-17
604340.0,"['Adventure', 'Casual']",2017-03-13
587920.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-03-13
602540.0,,2016-05-17
598390.0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']",2017-03-13
565820.0,['Adventure'],2017-03-10
593920.0,,2016-05-17
569970.0,"['Adventure', 'Indie', 'RPG']",2017-03-10
570370.0,,2017-03-10
419650.0,,2017-03-10
564810.0,"['Action', 'Adventure', 'Indie']",2016-08-16
565830.0,['Adventure'],2017-03-10
433900.0,"['Action', 'Adventure', 'Indie']",2017-03-10
605030.0,"['Adventure', 'Indie']",2017-03-10
602790.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2017-03-10
537170.0,"['Racing', 'Simulation', 'Sports']",2017-03-10
485780.0,,2016-05-17
604601.0,"['Adventure', 'Casual', 'RPG']",2017-03-10
604610.0,,2017-03-10
604602.0,"['Adventure', 'Casual', 'RPG']",2017-03-10
592240.0,,2016-05-17
604090.0,"['Adventure', 'Casual', 'RPG']",2017-03-10
600170.0,"['Adventure', 'Casual']",2017-03-10
605430.0,"['Casual', 'Free to Play', 'Simulation', 'Sports']",2017-03-10
512900.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-03-10
604600.0,"['Adventure', 'Casual', 'RPG']",2017-03-10
594700.0,"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-10
592620.0,,2016-05-17
593850.0,"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-10
604480.0,"['Action', 'Casual', 'Indie']",2017-03-10
580831.0,"['Action', 'Adventure', 'Indie']",2017-03-10
580833.0,"['Action', 'Adventure', 'Indie']",2017-03-10
580832.0,"['Action', 'Adventure', 'Indie']",2017-03-10
603810.0,"['Adventure', 'Indie']",2017-03-10
593200.0,"['Adventure', 'Indie']",2017-03-09
596620.0,"['Action', 'Racing']",2012-05-04
435100.0,"['Adventure', 'Indie']",2017-03-10
602780.0,"['Adventure', 'Indie']",2017-03-09
579740.0,"['Adventure', 'Indie']",2017-03-10
576110.0,"['Action', 'Casual', 'Indie']",2017-03-09
519070.0,['Indie'],2017-03-10
596370.0,"['Casual', 'Indie']",2017-03-10
568780.0,"['Indie', 'Simulation', 'Strategy']",2017-03-10
579690.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",2017-03-10
604450.0,"['Adventure', 'Indie']",2017-03-10
591970.0,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",2017-03-10
593090.0,,2016-05-17
446610.0,"['Adventure', 'Casual', 'Indie']",2017-03-10
603570.0,"['Casual', 'Indie', 'Simulation']",2017-03-08
604810.0,"['Action', 'Adventure', 'Casual', 'Indie']",2017-03-08
605020.0,['Indie'],2017-03-07
536578.0,['Simulation'],2017-03-09
446810.0,"['Action', 'Adventure']",2017-03-28
604570.0,"['Action', 'Casual', 'Indie']",2017-03-09
513110.0,['Simulation'],2017-03-09
577390.0,"['Free to Play', 'Simulation']",2017-03-08
579870.0,"['Action', 'Adventure', 'RPG']",2017-03-09
598610.0,"['Casual', 'Indie', 'Strategy']",2017-03-09
603630.0,,2016-05-17
589200.0,,2016-05-17
542870.0,"['Action', 'Adventure', 'Indie']",2017-03-09
574270.0,"['Adventure', 'Casual']",2017-03-09
602040.0,,2016-05-17
580830.0,"['Action', 'Adventure', 'Indie']",2017-03-10
603190.0,"['Action', 'Indie']",2017-03-09
605690.0,"['Action', 'Free to Play', 'Indie']",2017-03-09
605850.0,,2016-05-17
364630.0,,2016-05-17
599520.0,,2016-05-17
603220.0,"['Action', 'Adventure', 'Casual', 'Indie']",2017-03-10
605040.0,"['Action', 'Adventure', 'Indie']",2017-03-08
604830.0,,2016-05-17
597120.0,"['Adventure', 'Casual', 'Indie']",2016-12-19
605410.0,"['Indie', 'RPG']",2017-03-07
600410.0,"['Action', 'Free to Play', 'Indie']",2017-03-07
500272.0,"['Action', 'Adventure']",2017-03-08
603090.0,"['Adventure', 'Indie']",2017-03-08
588190.0,['Simulation'],2017-03-08
584070.0,,2016-05-17
513095.0,['Simulation'],2017-03-08
513094.0,['Simulation'],2017-03-08
556226.0,['Simulation'],2017-03-08
577910.0,"['Action', 'Indie']",2017-03-08
556229.0,['Simulation'],2017-03-08
463792.0,"['Action', 'Indie']",2017-03-07
397060.0,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2017-03-08
574570.0,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2017-03-08
601530.0,"['Adventure', 'Casual', 'Indie']",2017-03-08
602290.0,['Adventure'],1997-05-06
593410.0,"['Casual', 'Indie', 'Strategy']",2017-03-08
595940.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2017-03-08
338640.0,"['Massively Multiplayer', 'Strategy', 'Early Access']",2017-03-08
586970.0,"['Action', 'Casual', 'Indie']",2017-03-08
448186.0,['Simulation'],2017-03-08
587270.0,"['Indie', 'RPG', 'Strategy']",2017-03-07
604360.0,"['Indie', 'RPG', 'Strategy']",2017-03-07
604310.0,"['Indie', 'RPG', 'Strategy']",2017-03-07
604350.0,"['Indie', 'RPG', 'Strategy']",2017-03-07
573540.0,['RPG'],2017-03-07
605590.0,"['Indie', 'RPG', 'Strategy']",2017-03-07
604730.0,"['Indie', 'RPG', 'Strategy']",2017-03-07
604870.0,"['Indie', 'RPG', 'Strategy']",2017-03-07
573546.0,['RPG'],2017-03-07
604860.0,"['Indie', 'RPG', 'Strategy']",2017-03-07
459780.0,,2016-05-17
602820.0,"['Indie', 'RPG', 'Strategy']",2017-03-06
602400.0,"['Indie', 'RPG', 'Strategy']",2017-03-06
603590.0,"['Indie', 'RPG', 'Strategy']",2017-03-06
576580.0,"['Indie', 'RPG', 'Strategy']",2017-03-06
600740.0,"['Indie', 'Strategy']",2017-03-13
583490.0,"['Casual', 'Indie']",2017-03-06
572720.0,['Adventure'],2014-05-20
522530.0,"['Adventure', 'Casual', 'Indie', 'RPG']",2017-03-01
553760.0,['RPG'],2017-03-01
573190.0,['RPG'],2017-03-01
562460.0,['Indie'],2017-03-01
592640.0,,2016-05-17
562010.0,"['Action', 'Free to Play', 'Massively Multiplayer']",2017-03-02
597910.0,"['Design &amp; Illustration', 'Education', 'Utilities']",2017-03-02
591350.0,"['Casual', 'Indie']",2017-03-02
572530.0,"['Action', 'Indie']",2017-03-02
599860.0,"['Indie', 'RPG', 'Strategy']",2017-03-02
599420.0,,2016-05-17
454930.0,"['Action', 'Adventure', 'Indie', 'RPG']",2016-03-25
600560.0,"['RPG', 'Strategy']",2017-03-02
568640.0,,2016-05-17
594184.0,"['Action', 'Casual', 'Indie', 'Strategy']",2017-03-02
568920.0,"['Action', 'Adventure', 'Casual', 'Indie']",2017-03-02
601550.0,,2016-05-17
596530.0,['RPG'],2017-03-02
600530.0,"['Action', 'Adventure', 'Indie']",2017-03-03
556840.0,['Early Access'],2017-03-02
601080.0,,2016-05-17
601940.0,,2016-05-17
549280.0,,2016-05-17
577100.0,"['Indie', 'Massively Multiplayer', 'RPG']",2017-02-28
602010.0,,2016-05-17
554720.0,"['Casual', 'Indie']",2016-05-17
588750.0,"['Indie', 'Racing', 'Simulation', 'Sports']",2017-02-28
542850.0,"['Action', 'Indie']",2017-02-28
600340.0,,2017-02-28
598540.0,['Casual'],2017-02-28
558420.0,"['Adventure', 'Indie']",2017-02-27
595650.0,"['Adventure', 'Casual']",2017-02-27
431120.0,,2016-05-17
515150.0,"['Racing', 'Simulation', 'Sports']",2017-03-01
589310.0,"['Indie', 'Strategy']",2017-02-27
581100.0,"['Action', 'Adventure', 'Indie']",2017-02-27
599810.0,"['Racing', 'Simulation', 'Sports']",2017-02-27
595460.0,"['Casual', 'Indie', 'Simulation']",2017-02-27
598290.0,"['Action', 'Adventure', 'Indie', 'RPG']",2017-02-27
581800.0,"['Casual', 'Indie']",2017-02-27
601280.0,['Indie'],2017-02-27
513300.0,"['Action', 'Casual', 'Indie', 'Racing']",2017-02-27
595490.0,,2016-05-17
551650.0,"['Adventure', 'Indie', 'Simulation']",2017-02-27
598670.0,"['Adventure', 'Casual', 'Simulation', 'Strategy']",2017-02-27
585270.0,,2016-05-17
593040.0,"['Indie', 'Strategy']",2017-02-27
